1.15 0.108181 0.75875 -0.174155 0.995425 -0.0776902 0.821487 1.92175 -0.0380955 0
1.155 0.108986 0.758619 -0.175306 0.996746 -0.0780601 0.821927 1.92443 -0.03808 0
1.16 0.109791 0.758491 -0.176455 0.998067 -0.0784264 0.822372 1.92712 -0.0380645 0
1.165 0.110597 0.758365 -0.177604 0.999388 -0.0787891 0.822821 1.92982 -0.038049 0
1.17 0.111404 0.758241 -0.178751 1.00071 -0.079148 0.823275 1.93252 -0.0380334 0
1.175 0.11221 0.75812 -0.179897 1.00203 -0.0795032 0.823732 1.93522 -0.0380178 0
1.18 0.113017 0.758 -0.181041 1.00336 -0.0798545 0.824193 1.93793 -0.0380021 0
1.185 0.113824 0.757883 -0.182184 1.00468 -0.080202 0.824659 1.94065 -0.0379864 0
1.19 0.114631 0.757768 -0.183326 1.00601 -0.0805455 0.825128 1.94337 -0.0379706 0
1.195 0.115438 0.757655 -0.184466 1.00733 -0.080885 0.825601 1.94609 -0.0379548 0
1.2 0.116245 0.757544 -0.185604 1.00866 -0.0812205 0.826079 1.94882 -0.0379389 0
1.205 0.117052 0.757435 -0.186741 1.00999 -0.0815518 0.82656 1.95155 -0.037923 0
1.21 0.117859 0.757329 -0.187876 1.01131 -0.081879 0.827045 1.95429 -0.0379071 0
1.215 0.118666 0.757225 -0.18901 1.01264 -0.082202 0.827534 1.95703 -0.0378911 0
1.22 0.119473 0.757123 -0.190141 1.01397 -0.0825207 0.828027 1.95978 -0.037875 0
1.225 0.12028 0.757023 -0.191271 1.0153 -0.0828351 0.828524 1.96253 -0.0378589 0
1.23 0.121086 0.756926 -0.192398 1.01662 -0.0831451 0.829025 1.96528 -0.0378428 0
1.235 0.121892 0.75683 -0.193524 1.01795 -0.0834507 0.829529 1.96804 -0.0378266 0
1.24 0.122698 0.756737 -0.194647 1.01928 -0.0837518 0.830038 1.9708 -0.0378104 0
1.245 0.123503 0.756647 -0.195768 1.02061 -0.0840484 0.83055 1.97357 -0.0377942 0
1.25 0.124308 0.756558 -0.196888 1.02194 -0.0843403 0.831066 1.97634 -0.0377779 0
1.255 0.125113 0.756472 -0.198004 1.02327 -0.0846277 0.831585 1.97911 -0.0377615 0
1.26 0.125917 0.756388 -0.199119 1.0246 -0.0849103 0.832109 1.98189 -0.0377451 0
1.265 0.12672 0.756306 -0.200231 1.02593 -0.0851882 0.832636 1.98467 -0.0377287 0
1.27 0.127523 0.756227 -0.201341 1.02726 -0.0854613 0.833166 1.98745 -0.0377122 0
1.275 0.128325 0.75615 -0.202448 1.02859 -0.0857296 0.8337 1.99024 -0.0376957 0
1.28 0.129127 0.756075 -0.203553 1.02992 -0.0859929 0.834238 1.99303 -0.0376791 0
1.285 0.129928 0.756002 -0.204655 1.03125 -0.0862513 0.834779 1.99582 -0.0376625 0
1.29 0.130728 0.755932 -0.205755 1.03258 -0.0865047 0.835324 1.99862 -0.0376459 0
1.295 0.131527 0.755864 -0.206852 1.03392 -0.0867531 0.835872 2.00142 -0.0376292 0
1.3 0.132325 0.755798 -0.207946 1.03525 -0.0869963 0.836424 2.00422 -0.0376125 0
1.305 0.133123 0.755735 -0.209037 1.03658 -0.0872345 0.836979 2.00703 -0.0375957 0
1.31 0.133919 0.755674 -0.210126 1.03791 -0.0874674 0.837537 2.00984 -0.0375789 0
1.315 0.134715 0.755615 -0.211211 1.03924 -0.0876951 0.838099 2.01265 -0.0375621 0
1.32 0.135509 0.755558 -0.212294 1.04057 -0.0879175 0.838664 2.01547 -0.0375452 0
1.325 0.136303 0.755504 -0.213374 1.0419 -0.0881345 0.839232 2.01828 -0.0375283 0
1.33 0.137095 0.755452 -0.21445 1.04323 -0.0883462 0.839803 2.0211 -0.0375113 0
1.335 0.137886 0.755402 -0.215524 1.04456 -0.0885525 0.840378 2.02393 -0.0374943 0
